url,До центра деревни,До аэропорта,До ж/д вокзала,До Байкала,features,description,До центра города,До канатной дороги,До лыжной трассы,nearest_site,Расположение,Обслуживание,Цена/качество,Чистота,Питание,Качество сна,Год открытия,До центра села,До центра поселка,До Залива Мухор,До залива Ангарский сор
https://101hotels.com/main/cities/baikalsk/mini_gostinitsa_domino.html,,87000.0,12500.0,800.0,"['Интернет', 'Автостоянка / Парковка', 'Сауна / SPA']","Отель предлагает гостям:
Бесплатная парковка
Бесплатный Wi-Fi
Рядом с отелем есть:
Памятник клубнике
Гарантируем лучшие цены в мини-отеле Домино!
Мини- отель ""Домино"" располагается в Байкальске, в пешей доступности от озера. На территории имеется терраса и принадлежности для барбекю, автостоянка для личного транспорта. В окрестностях можно заняться активными видами спорта, катанием на лыжах, отправиться на пикник или в поход.
Размещение предлагается в просторных комнатах деревянного дома, есть есть отопление и звукоизоляция. Комфортные номера обставлены мягкой мебелью и необходимой техникой. Есть телевизор с кабельными каналами, гардеробная, холодильник. В ванной комнате установлена душевая, есть полотенца, тапочки и средства гигиены.
Гости питаются на оборудованной кухне, где можно приготовить любимые блюда самостоятельно. Имеется необходимая бытовая техника, плита и посуда, моющие средства. Также пообедать или перекусить можно в кафе и ресторанах поблизости.
Недалеко находится река Солзан и горнолыжный подъемник на горе Соболиная. Расстояние до автовокзала составит 6 км, до международного аэропорта в Иркутске - 87 км.",6500.0,7000.0,7100.0,Памятник клубнике,,,,,,,,,,,
https://101hotels.com/main/cities/utulik/dom_vozle_ozera_baykal.html,,,1200.0,,"['Автостоянка / Парковка', 'Сауна / SPA', 'Размещение домашних животных возможно по запросу.']","Отель предлагает гостям:
Размещение в самом центре,
в 1193 метрах от Ж/Д Вокзала
Бесплатная парковка
Рядом с отелем есть:
Сады Ириды
Гарантируем лучшие цены в отеле Дом возле озера Байкал!
Дом для отпуска «Дом возле озера Байкал» с видом на озеро расположен в поселке Утулик в Иркутской области.
К услугам гостей терраса и бесплатная частная парковка.
В окрестностях популярны лыжный спорт и велосипедные прогулки.
В числе удобств дома для отпуска — 1 спальня, телевизор с плоским экраном и полностью оборудованная мини-кухня с микроволновой печью и холодильником.
Предоставляются полотенца и постельное белье.
Желающие могут пользоваться принадлежностями для барбекю.
В доме для отпуска есть детская игровая площадка и общий лаундж.
Дом для отпуска «Дом возле озера Байкал» находится в 26 км от города Слюдянка и в 7 км от города Байкальск.",,,,Сады Ириды,,,,,,,,,900.0,,
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_malina.html,,56500.0,2500.0,39.0,"['Интернет', 'Прачечная или Химчистка', 'Автостоянка / Парковка', 'Трансфер', 'Бассейн', 'Сауна / SPA']","Гостевой дом предлагает гостям:
Бесплатная парковка
Доступен трансфер (за дополнительную плату)
Бесплатный Wi-Fi
Рядом с отелем есть:
Байкальский лимнологический музей
Гарантируем лучшие цены в гостевом доме Малина!
Гостевой дом «Малина» ждёт своих гостей в Листвянке, на берегу озера Байкал. К Вашим услугам Wi-Fi, парковка, прачечная, трансфер и другое.
В каждом номере есть всё, чтобы Ваш отдых был комфортным и принёс массу приятных эмоций от проживания.
На территории оборудована общая кухня, где можно приготовить любимые блюда как дома.
В шаговой доступности магазины, кафе, интересные и живописные места.",2100.0,1100.0,1000.0,Байкальский лимнологический музей,10.0,10.0,8.7,10.0,10.0,10.0,,,,,
https://101hotels.com/main/cities/leestvyanka/domik_dlya_semi.html,,59300.0,5500.0,645.0,['Автостоянка / Парковка'],"Коттедж предлагает гостям:
Размещение в самом центре
Бесплатная парковка
Рядом с отелем есть:
Музей Тальцы
Гарантируем лучшие цены в доме для отпуска Семейный дом!
Дом для отпуска «Семейный дом» располагается в Иркутской области в поселке Листвянка. В качестве услуг бесплатная парковка по предварительному заказу, звукоизоляция номера, место для хранения багажа, трансфер, ускоренная регистрация, принадлежности для барбекю, терраса по периметру, сувенирный магазин.
Для размещения оборудованные спальни, со всем необходимым для комфортного проживания. В каждом номере двухъярусная кровать, телевизор, раскладной диван, полочки для вещей. В качестве удобств общая баня и туалет.
Разогреть и приготовить еду можно на встроенных мини-кухнях. На которых имеется: небольшая электроплита, холодильник, электрический чайник, разделочная доска, столовые приборы, мойка для посуды и чистящие средства. Для приема пищи обеденный стол.
Недалеко находится музей «Тальцы». Озеро Байкал и центр города находятся в пределах километра. До ближайшего железнодорожного вокзала 64 км, до аэропорта расстояние 59,3 км.",1000.0,3800.0,3700.0,Музей Тальцы,9.4,9.6,9.4,9.6,10.0,9.6,,,,,
https://101hotels.com/main/cities/baikalsk/kottedzhniy_gorodok_rus.html,,86000.0,5400.0,1400.0,"['Бар / Ресторан', 'Автостоянка / Парковка', 'Бильярдная', 'Сауна / SPA']","Коттедж предлагает гостям:
Размещение в самом центре
Бесплатная парковка
Рядом с отелем есть:
Горнолыжный курорт Гора Соболиная
Гарантируем лучшие цены в коттеджном комплексе Русь!
Коттеджный городок Русь располагается в микрорайоне Красный Ключ, в пешей доступности от основных объектов инфраструктуры. Для проживающих предлагается несколько дополнительных услуг - это частная парковка, бильярд, экскурсионное бюро. Стойка регистрации работает в круглосуточном формате.
Для проживания предлагаются уютные коттеджи, укомплектованные всем необходимым. В каждой комнате есть эргономичные кровати, а также техника. В ванной есть средства личной гигиены и полотенца. Регулярно проводится тщательная уборка. Из окон открывается прекрасный вид на окрестности.
По утрам подают сытные завтраки, которые уже включены в стоимость своего пребывания. Также внутри домика есть микроволновая печь, плита, что позволяет готовить себе еду самостоятельно. Вблизи есть продуктовый магазин.
Рядом находятся канатные дороги и подъемники. До международного аэропорта Иркутска ходит трансфер.",800.0,482.0,666.0,Горнолыжный курорт Гора Соболиная,9.3,9.1,8.9,8.3,10.0,8.5,,,,,
https://101hotels.com/main/cities/goryachinsk/gostinnitsa_dragan.html,,143900.0,136700.0,1600.0,"['Интернет', 'Бар / Ресторан', 'Автостоянка / Парковка', 'Трансфер', 'Размещение с домашними животными', 'Сауна / SPA', 'Пляж']","Отель предлагает гостям:
Размещение в самом центре
Есть парковка
Доступен трансфер от/до аэропорта (платный)
Бесплатный Wi-Fi
Гарантируем лучшие цены в гостинице Драган!
Гостиница ""Драган"" расположена в поселке Горячинск. Для постояльцев открыт доступ к бесплатному высокоскоростному интернету. Автомобиль туристы могут оставить на платной парковке. Все желающие могут посетить оздоровительный центр. За дополнительную плату можно заказать комфортабельный трансфер.
Номерной фонд состоит из двухместных и трехместных номеров. Все комнаты оборудованы необходимой мебелью, телевизором, чайником. Санузел оснащен стандартным набором сантехники. В некоторых категориях имеется балкон. Допускается размещение с домашними питомцами.
Питаться отдыхающие могут в ресторане гостиницы. В меню представлен широкий выбор блюд интернациональной кухни. В баре можно заказать легкие закуски, алкогольные или безалкогольные напитки. Также можно посетить заведения общественного питания, которые находятся в шаговой доступности.
До пляжа можно дойти за 5-10 минут. Расстояние до аэропорта Улан-Удэ составит не более 200 километров.",,,,,10.0,10.0,10.0,10.0,10.0,10.0,,300.0,,,
https://101hotels.com/main/cities/huzhir/gostevoy_dom_malashkina.html,,,,,"['Бар / Ресторан', 'Трансфер']","Отель предлагает гостям:
Размещение в самом центре
Доступен трансфер от/до аэропорта (платный)
Рядом с отелем есть:
Краеведческий музей им. Н. М. Ревякина
Гарантируем лучшие цены в отеле Малашкина!",,,,Краеведческий музей им. Н. М. Ревякина,,,,,,,,,900.0,,
https://101hotels.com/main/cities/leestvyanka/gostevoy_dom_mandarin_1.html,,58400.0,4700.0,,"['Интернет', 'Трансфер', 'Автостоянка / Парковка', 'Фен', 'Размещение домашних животных возможно по запросу.']","Гостевой дом предлагает гостям:
Размещение в самом центре
Есть парковка
Доступен трансфер (за дополнительную плату)
Рядом с отелем есть:
Музей Тальцы
Гарантируем лучшие цены в гостевом доме Мандарин!
Гостевой дом «Мандарин» ждёт своих гостей в поселке Листвянка. К Вашим услугам Wi-Fi, парковка и другое.
Здесь возможно выбрать любой номер из 5 имеющихся. Некоторые располагают балконом и собственной ванной комнатой с самой необходимой техникой и мебелью для комфортного проживания.
На общей полностью оборудованной кухне можно самостоятельно приготовить себе покушать. Для тех кто любит готовить на свежем воздухе, имеются принадлежности для барбекю.
Дорога до аэропорта Иркутска займет примерно час на машине. До Байкала всего пара шагов!",100.0,2900.0,2800.0,Музей Тальцы,10.0,10.0,10.0,10.0,10.0,8.7,,,,,
https://101hotels.com/main/cities/huzhir/usadba_radana.html,,155100.0,,27300.0,"['Прачечная или Химчистка', 'Трансфер', 'Автостоянка / Парковка']","Гостевой дом предлагает гостям:
Размещение в самом центре
Бесплатная парковка
Доступен трансфер (за дополнительную плату)
Рядом с отелем есть:
Краеведческий музей им. Н. М. Ревякина
Гарантируем лучшие цены в гостевом доме Усадьба Радана!
Гостевой дом ""Усадьба Радана"" располагается на острове Ольхон в поселке Хужир Иркутской области. Здесь отдыхающие смогут воспользоваться вместительной парковкой. Любители культурного досуга могут обратиться в экскурсионное бюро. По запросу осуществляется трансфер.
Номерной фонд представлен уютными номерами, оформленными в домашнем стиле. В каждом варианте размещения имеется не только функциональная мебель, но и современная техника. Ванная комната оснащена набором сантехники: душ, туалет, раковина, стиральная машина.
В гостевом доме возможно заказать завтрак в номер за дополнительную стоимость. Кроме того, вблизи есть несколько мест общественного питания.
Для любителей активного досуга предусмотрен прокат велосипедов и пешеходные экскурсии. Сотрудники стойки регистрации готовы помочь в приобретении билетов на общественный транспорт. Ближайший аэропорт находится в 300 км пути в Иркутске.",,,,Краеведческий музей им. Н. М. Ревякина,,,,,,,,,100.0,,
https://101hotels.com/main/cities/baikalsk/kosmos_2.html,,84800.0,6800.0,639.0,"['Интернет', 'Прачечная или Химчистка', 'Автостоянка / Парковка', 'Размещение домашних животных возможно по запросу.']","Отель предлагает гостям:
Размещение в самом центре
Бесплатная парковка
Бесплатный Wi-Fi
Рядом с отелем есть:
Памятник клубнике
Гарантируем лучшие цены в отеле Космос!
Отель «Космос» располагается в городе Байкальск, рядом с Воротами Байкала. До озера отсюда можно дойти примерно за 15 минут. Предлагается качественный сервис, который полностью отвечает требованиям современного туриста. Из услуг есть частная парковка, бесплатный Wi-Fi, прачечная. По запросу можно заехать с домашними животными.
Для проживания предлагаются уютные и современные номера, разделенные на несколько категорий. В каждой комнате есть удобное спальное место, телевизор и вместительный шкаф. В ванной есть средства личной гигиены, полотенца. Регулярно проводится уборка и смена постельного белья.
Каждое утро подают вкусный завтрак, который зарядит хорошим настроением на весь день. Также есть собственный ресторан, а в хорошую погоду предлагается воспользоваться принадлежностями для барбекю.
Вблизи есть остановка общественного транспорта. По запросу предлагается трансфер, с помощью которого можно добраться от/до аэропорта в Иркутске.",1700.0,2600.0,2600.0,Памятник клубнике,9.4,8.9,8.9,9.1,10.0,8.9,,,,,
https://101hotels.com/main/cities/sarma/gostevie_komnati_sarma_baykal.html,4500.0,,,,"['Интернет', 'Прачечная или Химчистка', 'Автостоянка / Парковка', 'Трансфер', 'Бильярдная', 'Сауна / SPA', 'Размещение домашних животных возможно по запросу.']","Отель предлагает гостям:
Бесплатная парковка
Доступен трансфер (за дополнительную плату)
Бесплатный Wi-Fi
Гарантируем лучшие цены в отеле Гостевые комнаты Сарма Байкал!
Мини-гостиница «Гостевые комнаты Сарма Байкал» расположена в деревне Сарма.
В числе удобств терраса и бесплатная частная парковка.
В мини-гостинице предоставляется бесплатный Wi-Fi.
Все номера с балконом с видом на озеро оснащены микроволновой печью.",,,,,,,,,,,,,,,
https://101hotels.com/main/cities/leestvyanka/dom_na_baykale.html,,57500.0,3900.0,700.0,"['Автостоянка / Парковка', 'Размещение с домашними животными']","Коттедж предлагает гостям:
Размещение в самом центре
Бесплатная парковка
Рядом с отелем есть:
Храм Николы Угодника
Гарантируем лучшие цены в доме для отпуска Дом на Байкале!
Дом для отдыха ""Дом на Байкале"" располагается в поселке городского типа Листвянка, в уединенном и тихом месте. На территории имеется автостоянка и принадлежности для барбекю. Возможно размещение с домашними животными.
Гости размещаются в деревянном доме, в уютных и комфортных семейных номерах с удобствами на этаже. Имеется мягкая мебель, телевизор, стол и стулья, постельное белье и полотенца. В отдельной комнате установлена ванна, есть раковина и санузел, туалетные принадлежности. С окон открывается прекрасный вид на горы.
Для питания гостей оборудована общая кухня, где можно самостоятельно приготовить или разогреть еду. Имеется бытовая техника, посуда и кухонные принадлежности. Также пообедать можно в кафе и столовой поблизости.
В пешей доступности находятся автовокзал, горнолыжные подъемники, храм и музей. Расстояние до ближайшего международного аэропорта в Иркутске составит 57 км.",800.0,2000.0,1900.0,Храм Николы Угодника,,,,,,,,,,,
https://101hotels.com/main/cities/utulik/gostevoy_dom_kedr_1.html,,,400.0,,"['Пляж', 'Прачечная или Химчистка', 'Автостоянка / Парковка', 'Бизнесменам', 'Сауна / SPA']","Отель предлагает гостям:
Размещение в самом центре,
в 434 метрах от Ж/Д Вокзала
Бесплатная парковка
Рядом с отелем есть:
Сады Ириды
Гарантируем лучшие цены в отеле Кедр!
Гостевой дом «Кедр» расположен в поселке Утулик.
К услугам гостей общий лаундж и сад.
Из окон открывается вид на пляж.
В гостевом доме можно забронировать семейные номера.
В числе удобств — терраса.
Стойка регистрации открыта круглосуточно.
Гости могут самостоятельно готовить на общей кухне и воспользоваться услугами экскурсионного бюро.
В каждом номере в распоряжении гостей шкаф для одежды и общая ванная комната.
По утрам в гостевом доме «Кедр» подают континентальный завтрак.
В Утулике и его окрестностях можно заняться активными видами отдыха, включая лыжный спорт.
Расстояние от гостевого дома «Кедр» до международного аэропорта Иркутска составляет 84 км.",,,,Сады Ириды,,,,,,,,,700.0,,
https://101hotels.com/main/cities/kurma/oltrek_resort.html,900.0,202000.0,207100.0,,"['Интернет', 'Бар / Ресторан', 'Автостоянка / Парковка', 'Пляж', 'Прачечная или Химчистка', 'Трансфер', 'Бизнесменам', 'Бильярдная', 'Бассейн', 'Сауна / SPA', 'Размещение домашних животных возможно по запросу.']","Отель предлагает гостям:
Размещение в самом центре
Бесплатная парковка
Доступен трансфер (за дополнительную плату)
Бесплатный Wi-Fi
Гарантируем лучшие цены в курортном отеле Ольтрек!
Отель Ольтрек находится в Курме. К услугам гостей бассейн на территории и пляж на первой линии. По предварительному согласованию возможно размещение с домашними животными. Доступ к Wi-Fi предоставляется бесплатно. Ресепшн работает круглосуточно, там гости могут получить информацию об экскурсиях и документы на проживание.
В отеле представлены двухместные номера с возможностью организации дополнительного места. В общем лаундже есть телевизор и места для отдыха. Гости могут пользоваться библиотекой, настольным теннисом, бильярдной, детской игровой площадкой.
На территории работает ресторан, который рад гостям на завтрак, обед и ужин. Имеется специальное диетическое меню.
В 500 метрах озеро Байкал и живописные места для прогулок.",,,,,,,,,,,,,,,
https://101hotels.com/main/cities/leestvyanka/usadba_demidova.html,,58000.0,4000.0,39.0,"['Интернет', 'Бар / Ресторан', 'Прачечная или Химчистка', 'Трансфер', 'Фен', 'Сауна / SPA']","Гостевой дом предлагает гостям:
Размещение в самом центре
Доступен трансфер (за дополнительную плату)
Бесплатный Wi-Fi
Рядом с отелем есть:
Музей Тальцы
Гарантируем лучшие цены в гостевом доме Демидова!
«Усадьба Демидова» ждёт своих гостей в посёлке Листвянка. К Вашим услугам Wi-Fi, парковка, прачечная, трансфер, экскурсионное обслуживание и другое.
В каждом номере есть всё для комфортного проживания и приятных эмоций.
На территории работает ресторан, где можно побаловать себя вкусными блюдами, также отлично провести время.
В шаговой доступности магазины, кафе, места для активного отдыха всей семьёй.",800.0,2400.0,2400.0,Музей Тальцы,9.8,9.6,9.6,9.8,10.0,9.8,,,,,
https://101hotels.com/main/cities/baikalsk/ice.html,,85200.0,5900.0,750.0,"['Интернет', 'Бассейн', 'Автостоянка / Парковка', 'Прачечная или Химчистка', 'Трансфер', 'Размещение с домашними животными', 'Сауна / SPA']","Хостел предлагает гостям:
Размещение в самом центре
Бесплатная парковка
Доступен трансфер от/до аэропорта (платный)
Бесплатный Wi-Fi
Рядом с отелем есть:
Ухо Байкала
Гарантируем лучшие цены в хостеле Ice!
Хостел ""Ice"" располагается в Байкальске, в пешей доступности от озера. На территории имеется круглосуточная стойка регистрации, крытый бассейн, сауна, автостоянка для личного транспорта. В окрестностях можно поиграть в дартс или настольные игры, взять в прокат горнолыжное снаряжение, отправиться в поход или на пикник.
Просторные комнаты общей вместимости предлагают комфортное размещение на двухъярусных кроватях. Есть общая гостиная зона с телевизором, доступен выход в интернет. В ванной комнате установлена душевая кабина, есть полотенца и средства гигиены.
На оборудованной кухне гости могут самостоятельно приготовить или разогреть еду. Имеется необходимая бытовая техника, посуда и плита, моющие средства, стиральная машина. Также пообедать или перекусить можно в кафе и ресторанах поблизости.
Рядом находятся горнолыжные подъемники, продуктовые магазины и супермаркеты. До автовокзала можно дойти пешком, расстояние до аэропорта в Иркутске составит 85 км.",900.0,1500.0,1700.0,Ухо Байкала,9.8,9.4,9.6,9.4,10.0,9.6,,,,,
https://101hotels.com/main/cities/patroni/gostinitsa_baykal21.html,,14200.0,20100.0,38700.0,"['Интернет', 'Бар / Ресторан', 'Автостоянка / Парковка', 'Прачечная или Химчистка', 'Трансфер', 'Бизнесменам', 'Сейф', 'Сауна / SPA', 'Пляж']","Отель предлагает гостям:
Есть собственный пляж
Бесплатная парковка
Доступен трансфер (за дополнительную плату)
Бесплатный Wi-Fi
Гарантируем лучшие цены в отеле Байкал 21!
В парковой зоне, возле реки Ангара города Иркутска находится гостиница под названием ""Байкал 21"". Здесь экологически чистая зона, а интерьер выполнен в светлых классических тонах, оформлен кованными изделиями. Сюда приезжают те, кто ценит комфорт и качество предоставляемых услуг.
Семнадцать комфортабельных номеров оборудованы современной техникой и необходимой мебелью для комфортного проживания. В распоряжении проживающих стильный VIP-коттедж.
На территории гостиницы работает бесплатный беспроводной интернет. В ресторане подаются сытные и вкусные блюда местной кухни. В баре представлен широкий выбор напитков.
Каждый желающий может воспользоваться баней или сауной. Имеется собственный пляж, который ежедневно чистится.",,,,,9.3,9.3,8.7,9.3,9.6,8.7,2000.0,,4500.0,,
https://101hotels.com/main/cities/huzhir/udachnaya_8.html,,,,,"['Интернет', 'Автостоянка / Парковка']","Отель предлагает гостям:
Бесплатная парковка
Бесплатный Wi-Fi
Рядом с отелем есть:
Краеведческий музей им. Н. М. Ревякина
Гарантируем лучшие цены в парк-отеле Удачная 8!
Из курортного отеля «Удачная 8», расположенного в поселке Хужир, открывается вид на озеро.
К услугам гостей бесплатный Wi-Fi и бесплатная частная парковка.
Номера с паркетным полом располагают полностью оборудованной кухней с холодильником, обеденной зоной, телевизором с плоским экраном и собственной ванной комнатой с душем.
За дополнительную плату предоставляются полотенца и постельное белье.
В комплексе для отдыха обустроена терраса.",,,,Краеведческий музей им. Н. М. Ревякина,,,,,,,,,6300.0,,
https://101hotels.com/main/cities/utulik/gostevoy_dom_pyatnitsa.html,,85500.0,1600.0,3000.0,"['Интернет', 'Трансфер', 'Автостоянка / Парковка', 'Сауна / SPA', 'Размещение домашних животных возможно по запросу.']","Гостевой дом предлагает гостям:
Размещение в самом центре
Есть парковка
Доступен трансфер (за дополнительную плату)
Рядом с отелем есть:
Сады Ириды
Гарантируем лучшие цены в гостевом доме Пятница!
Гостевой дом «Пятница» находится в 5 км от Байкальска, основных горнолыжных трасс, канатных дорог и подъемников. К услугам гостей платный Wi-Fi.
В гостевом доме всего 6 номеров. Номера оформлены в светлых тонах, и оборудованы всей самой необходимой техникой и мебелью. Гости пользуются общей ванной комнатой с душем и туалетом.
Готовить еду постояльцы могут на общей полностью оборудованной кухне. Так же можно пользоваться принадлежностями для барбекю. В нескольких минутах ходьбы от гостевого дома есть кафе с русской кухней.
Расстояние до озера Байкал составляет 3 км. До аэропорта Иркутска можно доехать на трансфере за дополнительную плату, за 3 часа. За 5 минут гости смогут доехать до горнолыжной трассы «Гора Соболиная».",,,,Сады Ириды,10.0,10.0,10.0,10.0,10.0,10.0,,,1800.0,,
https://101hotels.com/main/cities/kurma/palatochniy_kemping_mis_uyuga.html,1700.0,155300.0,205900.0,27200.0,"['Бар / Ресторан', 'Пляж', 'Автостоянка / Парковка', 'Бизнесменам', 'Сауна / SPA']","Отель предлагает гостям:
Размещение в самом центре
Есть собственный пляж
Есть парковка
Своя ухоженная территория
Парк-отель ""Уюга"" располагается в Иркутской области, на берегу озера Байкал. Сюда каждый год приезжают тысячи туристов со всего мира, чтобы увидеть уникальный водоем, насладиться нетронутой природой. Для тех, кто приехал на собственном транспорте, предусмотрена просторная парковка.
В окрестностям популярны походы, прогулки на лошадях, экскурсии по природным и историческим достопримечательностям. В зимний период, когда поверхность Байкала покрывается льдом, отдыхающие могут покататься на коньках, а любители рыбной ловли отправляются на подледную рыбалку.
После насыщенного дня можно расслабиться и восстановить силы в парной. Самые смелые могут окунуться в холодную воду.
Для заселения доступны одноместные и двухместные номера. Во всех вариантах размещения сделан современный ремонт, имеется необходимая мебель и техника. Ванная комната укомплектована душевой кабиной, туалетом, раковиной и гигиеническими принадлежностями. В некоторых категориях возможно размещения на дополнительных местах.
На территории работает уютное кафе. В меню представлены вкуснейшие блюда русской и европейской кухни, алкогольные и безалкогольные напитки.
Ближайший аэропорт расположен в Иркутске. Расстояние до него составит около 280 километров.",,,,,9.3,9.3,9.3,9.3,9.3,9.3,,,,,
https://101hotels.com/main/cities/leestvyanka/arabeska.html,,55300.0,2300.0,1300.0,"['Прачечная или Химчистка', 'Трансфер', 'Бильярдная']","Отель предлагает гостям:
Доступен трансфер (за дополнительную плату)
Рядом с отелем есть:
Горнолыжный курорт Истлэнд
Гарантируем лучшие цены в отеле Арабеска!
Мини-гостиница «Арабеска» расположилась в поселке Листвянка, от нее идти до озера Байкала около 10-15 минут пешком. К услугам гостей бесплатная парковка, а также прачечная и бильярд. По запросу может быть организован комфортабельный трансфер.
Номерной фонд представляют светлые и уютные номера различной категории, каждый из которых оснащен всем необходимым, что может понадобиться во время отдыха.
Перекусить можно в любом кафе поселка, в них подают вкусные и сытные блюда различных кухонь мира. Также рядом есть магазины.
Расстояние до аэропорта Иркутска составляет 55 км, до железнодорожного вокзала — 60 км.",3100.0,301.0,240.0,Горнолыжный курорт Истлэнд,9.1,9.3,9.4,9.1,9.6,9.1,,,,,
https://101hotels.com/main/cities/bolshoe_goloustnoe/holiday_homes_aliye_parusa.html,,75900.0,43400.0,81.0,"['Пляж', 'Трансфер', 'Автостоянка / Парковка']","Пансионат предлагает гостям:
Есть парковка
Доступен трансфер (за дополнительную плату)
Рядом с отелем есть:
Свято-Никольская церковь
Гарантируем лучшие цены в пансионате Алые Паруса!
Пансионат ""Алые Паруса"" находится на самом берегу Байкала в поселке Большое Голоустное. Спектр услуг предлагаемый при заселении направлен на улучшение качества отдыха. Заселение вместе с домашними животными не допускается.
Расположиться можно будет в полностью обустроенный уютный домик на двоих с возможностью дополнительного места. Он имеет свою огороженную территорию с местом для отдыха и с выходом на озеро.
Питание в стоимость проживания не включено. Поблизости есть продуктовые магазины и места общественного питания.
Расстояние до международного аэропорта Иркутска составляет 120 км.",,,,Свято-Никольская церковь,10.0,10.0,10.0,10.0,10.0,10.0,,,2100.0,,
https://101hotels.com/main/cities/maksimiha/kulturno-ozdorovitelniy_tsentr_raduga.html,,185100.0,177300.0,42400.0,"['Интернет', 'Фитнес-центр / Тренажерный зал', 'Автостоянка / Парковка', 'Трансфер', 'Сауна / SPA', 'Пляж']","Отель предлагает гостям:
Размещение в самом центре
Есть парковка
Оздоровительный центр «Радуга» располагается в вблизи побережья Байкала, в селе Максимиха. В комплексе отдыхают не только духовно, но и физически. Гостей ожидают уютные корпуса с полностью или частично благоустроенными номерами. В каждом доме двуспальные или односпальные кровати с чистым бельём, раскладные диваны и кресла, столики со стульями, тумбочки, зеркало, шкафы и вешалки, мини-кухни (чайник, плита, холодильник, посуда). В апартаментах «Люкс» телевизор, мини-бар, дамский столик. Трехразовое питание входит в стоимость проживающих в главном доме, для остальных оплачивается отдельно. Душевые комнаты в главном корпусе и гостевой домике. Для номеров эконом-класс удобства находятся на территории. На улице организован дополнительный досуг: пляжный отдых, поездки на катере, прокат спортивного инвентаря (мчи, дартс, бадминтон), велоспорт, лыжи и санки (зимнее время). Беседки с зоной барбекю с видом на внутренний сад. Для любителей тихого отдыха есть музей, библиотека. В сувенирной лавке туристы могут приобрести магнитики, путеводители. Разработаны маршруты пеших прогулок, автомобильные (Баргузинская долина) и водные экскурсии (Чивыркуйский залив, Ушканьи острова). Путешественники приезжают сюда для принятия целебных процедур таких, как: кедровые фитобочки, лечебный массаж, косметические маски, соляная комната, диагностика организма методом ГРВ (метод газоразрядной визуализации), осинотерапия, чаи из травяных сборов Байкала. Для детей проводится комплекс мероприятий: творческие мастер-класс по живописи и вокалу, изготовление сувениров, спортивные соревнования, конные прогулки. Проводятся экскурсии по озеру и красочным местам Баргузинской долины, посещение святынь региона, прогулки на термальные источники. Свежесть и чистота воздуха способствуют расслаблению и релаксации всей семьи. Услуги трансфера из села до города Улан-Уде предлагают на базе. Да ближайшего аэропорта и жд вокзала 237 км пути.",,,,,8.7,8.7,8.7,8.7,8.7,8.7,,600.0,,,
